0.0,49.474027869938624,99.18168526400878,148.40510250791203,197.79363824399584,247.53009220241907,296.3895227450222,345.60832562787095,394.79158270261104,443.7681819562666,492.83340617585264,542.0026089139598,591.2173149054091,640.6104116298167,689.155785481843,736.2005317551705,785.0293042140199,841.9578364939111,890.6499259029031,944.4205279702408,994.0544555048082,1049.773969208006,1098.1526150374682,1136.7285989038683,1186.2605164843967,1234.7889301094142,1284.0961475165595,1325.4725684987675,1375.5082756097893,1424.6031595076856,1480.5438367200993,1510.5772442990278,1557.8881797660904,1606.643943899572,1649.6764591538197
49.474027869938624,0.0,49.96908669240355,98.9960855784312,148.32452943287694,198.05978240421052,247.04226330714286,296.33973456519425,345.4883864119518,394.61789131266585,443.6461327174248,492.7928158823144,542.0016093172172,591.3820079984001,640.0089734953146,687.3538731642319,736.1757029131129,792.6317371896712,841.3770943498324,895.074123859645,944.7390796463976,1000.3950369763741,1048.824179452894,1087.6702903083356,1137.2418961377132,1185.8388824116669,1235.195389086467,1276.851892880984,1326.907487604256,1376.0553209356044,1431.8791685024914,1462.5144332944005,1509.9238557543624,1558.7300759325417,1601.999528919939
99.18168526400878,49.96908669240355,0.0,49.36707889318134,98.97734297203206,148.9286996944832,197.21205996534087,246.43585283051993,295.6114643666577,344.66480553081885,393.70499074011246,442.8609786097726,492.0728264369203,541.4594490094752,590.0576947483003,637.3955168429661,686.2159623783349,742.7764150701206,791.4804598159293,845.2393212406668,894.8742666543585,950.6006214714367,998.9711735123384,1037.7052588134652,1087.273874435939,1135.8701291856794,1185.2290613600994,1226.9341389802385,1276.9945267543294,1326.1566147434703,1381.9496478311366,1412.794797750315,1460.2475217551826,1509.0761237038012,1552.4606950410434
148.40510250791203,98.9960855784312,49.36707889318134,0.0,49.64911434151655,99.64062342461243,148.06640742969648,197.43821999914303,246.53947891710578,295.848614110952,344.8140965031025,393.92578511418196,443.12265750267795,492.4856472089141,541.2005089643794,588.9609659168948,637.7612788896128,693.6518508189582,742.4315511125693,796.0847716248023,845.7637341704452,901.3989806206474,949.8415949835818,988.9393137978825,1038.5575449448231,1087.2401129843088,1136.659507290911,1178.715071147664,1228.796027860203,1278.0196873097723,1333.6643992059305,1365.2411017030483,1412.8067987324046,1461.6901035213846,1505.3514977467062
197.79363824399584,148.32452943287694,98.97734297203206,49.64911434151655,0.0,50.00007621082314,99.43161664365769,149.0136708237159,197.84670781839637,247.60102660588308,296.3722565383422,345.3670904344331,394.5112446716632,443.8131972454576,492.7084314077058,541.1116651045119,589.8614266367238,644.6736797044936,693.5788466731829,747.0430676255677,796.7956460824225,852.264434546136,900.8334831469214,940.5041608374236,990.1906081772547,1038.9937074925763,1088.4945801837994,1131.0320718310134,1181.1348590401801,1230.4358608591008,1285.8747045178966,1318.4118415299822,1366.115975867329,1415.0626054779627,1459.067910927856
247.53009220241907,198.05978240421052,148.9286996944832,99.64062342461243,50.00007621082314,0.0,53.049314219938935,101.96219985848505,149.846851756684,200.14667552336735,248.46036477535216,297.1883285942049,346.1951161281788,395.36690583754034,444.4769939595354,493.70096168228866,542.3484009568209,595.7206310279427,644.7817413418311,697.9851011951431,747.8272495234672,803.0696037092912,851.7993632480401,892.1895570022575,941.9516881685711,990.8943337036361,1040.4862199390445,1083.5948838405945,1133.7144997511607,1183.098595905213,1238.2858715056443,1271.9405448499049,1319.7956600079526,1368.806317095618,1413.1977607902693
296.3895227450222,247.04226330714286,197.21205996534087,148.06640742969648,99.43161664365769,53.049314219938935,0.0,49.59423110874654,98.49324075608209,148.18353747911607,196.94682124428067,245.9732830221626,295.1414192760325,344.47554417104317,393.3039285401942,441.7517161494691,490.4812654727087,545.5897659250223,594.3709046938438,648.0355408497004,697.6991304251488,753.3892240347045,801.7819169678597,841.0957589469695,890.7704649751722,939.5629364685917,989.0634008312542,1031.6903409485471,1081.7987949780832,1131.1253956322316,1186.4979917505607,1219.4855300003796,1267.2770446333939,1316.2628703859061,1360.5160083146327
345.60832562787095,296.33973456519425,246.43585283051993,197.43821999914303,149.0136708237159,101.96219985848505,49.59423110874654,0.0,49.24441647904787,98.59036880967646,147.40775655275894,196.49006639611744,245.68444801935703,295.05057637043114,343.7901584391547,392.1636762132207,440.88886496192606,496.37503984405384,545.044652876236,598.868958670276,648.4566033838297,704.3117831237715,752.5664789872633,791.5672923443315,841.2250771651695,889.9946099797945,939.4842236328043,982.1039725727587,1032.213613233842,1081.5465214749997,1136.9051970162934,1170.047195939884,1217.874555661514,1266.8760755803316,1311.2365021112064
394.79158270261104,345.4883864119518,295.6114643666577,246.53947891710578,197.84670781839637,149.846851756684,98.49324075608209,49.24441647904787,0.0,50.57518973764238,98.6315170190352,147.52548594881884,196.66580218614857,245.98554436688366,294.8700553466397,343.8686496490227,392.50278835452195,447.1689511529062,495.89325845012604,549.6495425415131,599.2629126058772,655.0757523888973,703.3633537548334,742.6645424894061,792.3665845948241,841.2175383272983,890.7623415195375,933.748206375457,983.868058793971,1033.2561808970713,1088.4465522074443,1122.3763474418363,1170.3131269350868,1219.3581128540588,1264.0111093140551
443.7681819562666,394.61789131266585,344.66480553081885,295.848614110952,247.60102660588308,200.14667552336735,148.18353747911607,98.59036880967646,50.57518973764238,0.0,49.13814039798488,98.34075526851473,147.53850101454657,196.948333785307,245.39310638348516,293.6137701374696,342.3170249233574,398.69432124477606,447.0619874636168,501.2531789517139,550.641091745929,606.864241281297,654.7859804438469,693.0911468514253,742.7137603749425,791.4393620113242,840.9102339321163,883.5513921911995,933.6646555426665,983.0168518901672,1038.3282864955665,1071.8822422153607,1119.795517997667,1168.8327209310291,1213.4480681640023
